customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id
"@AppleSupport Worst customer service experience ever with Apple. You asked me to boot in safe mode, sent me 2 useless DMs in 1h, didn't ask me anything nor investigate, then simply create a case with a fucking wrong subject. WTF @116333 ! I'm losing my time with you.",@640620 We've got some steps we'd like to take here to narrow down the cause of what you're seeing. Let's start with starting your Mac in Safe Mode to see if those issues are present: https://t.co/PQ4LSYhUTY and let us know what you see in DM and we'll work from there. https://t.co/GDrqU22YpT,640620,2953794,2953793
"@AppleSupport Yes, at 1st I thought it could be an internal problem w/ my battery. I updated 4 phones at home.  All of them have the same issue w/ 11.0.2",@178456 We'd like to help. Are you experiencing this issue with the latest update of iOS 11.0.2?,178456,262213,262212
"@AppleSupport Hey, I do. I discovered iCloud &gt; Health sync &amp; turned it on. Took a couple of hours but my data did transfer over.  All good. Cheers.",@364467 Happy to look into this with you. Do you still have your iPhone 7 with you? DM us and let us know. https://t.co/GDrqU22YpT,364467,1537005,1537004
@AppleSupport Yes i am. iPhone 6s. Shuts off at 15%. Extremely slow to respond. The battery’s life is unacceptable.,@388588 We are here for you.  Which iPhone are you using?  What specific issues are you having?  Are you running 11.0.3?,388588,1141046,1141045
@AppleSupport It did it with both. I just upgraded to 11.0.1 and it’s still doing it,"@193837 If you go to Settings &gt; General &gt; About, and scroll to Version, are you running iOS 11.0 or 11.0.1?",193837,326663,326662
@AppleSupport How about the fact that my phone freezes more than an old scratched up Spyro game for PS1?,@282784 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,282784,682078,682077
@AppleSupport If you publicly promise to give me my old software I’ll do whatever you want,"@710406 We know how important the performance of your iPhone is. Send us a DM, using the link below, telling us which iPhone you have and the iOS version number it's running. https://t.co/GDrqU22YpT",710406,2487276,2487275
@AppleSupport İ paid a lot of money for 6s and you guys fucked up my phone in this fucking update. Thank you for your features apple.,"Do more from Control Center with 3D Touch. Press firmly on a control to bring up more commands.

Find out more https://t.co/mdWWdDOf2s https://t.co/aVrZZb2Bxg",614738,366096,366059
@AppleSupport @342368 My iPhone locks up. Won’t let me dm. I typed message to you but locks and won’t send.,@342368 Got it. Let us know in DM if a restart helps with the orientation: https://t.co/GDrqU22YpT,342373,938124,938121
@AppleSupport On my iPad and iPhone both on the most up to date version of iOS 11,"@436449 What device are you getting this message on? If this is an iPhone, what iOS are you using?",436449,1357297,1357296
@AppleSupport Yes. Although I don’t see the profiles section in settings anymore. But the build on my 7 is the one in my last tweet.,"@225301 We are happy to help you get your new iPhone set up. To clarify, are you using the iOS beta profile on your iPhone 7?",225301,463929,463930
@AppleSupport Updated again and still experiencing apps crashing...,"@271743 We'd recommend first backing up - https://t.co/4f8hwT5to6

Then updating to our latest version which is 11.1.2 by going to Settings &gt; General &gt; Software Update. Once you have updated please let us know if the issue persists and we'll go from there.",271743,639743,639742
"@AppleSupport I’ve tried that and it’s not working. Hopefully that update comes soon, there’s a lot of bad being blasted on Facebook. 🙁",@617455 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,617455,2121682,2121681
"@AppleSupport @595812 Better Solution: Letter ""i"" glitch? Go to Settings&gt;General&gt;Language &amp; Region&gt;iPhone Language. Change the language, then change it back.  YW",@595812 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,501237,2014925,2014924
@AppleSupport Done! Kindly resolve the issue,"@710391 We'd like to see how we can help with your iPhone. To get started, send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",710391,2487216,2487215
@AppleSupport Apple music. Seems to be back now. Very strange...,"@801411 Hey, we'll do our best to help you get your music back. To verify, are you referring to songs that were in Apple Music or elsewhere?",801411,2890744,2890743
@AppleSupport No only have IPad and spend more time with it than my wife!,@219642 Thanks for reaching out. Are you using iCloud to save and sync Notes between devices? https://t.co/GDrqU22YpT,219642,441069,441068
"@AppleSupport i did dm you guys, check dms!!","@603709 Thanks for reaching out. Which iPhone model and iOS are you having issues on? DM us, we'd like to help. https://t.co/GDrqU22YpT",603709,2041730,2041729
@AppleSupport Thats right… After trying a few times and not having a clue what could be the issue I tried a different monitor and it worked!? All good now,"@135633 We're happy to help. Just to clarify, the computer reboots to a black screen after creating the Windows partition?",135633,1017790,1017789
@AppleSupport @119701 Ya me too plz I can’t handle this battery drain it’s ridiculous i can’t turn on my cellular,"@119701 Hi there! While we don't support downgrading, we can help you troubleshoot iOS 11 in DM. https://t.co/GDrqU22YpT",121497,286915,286914
@AppleSupport Yes,@129881 Got it. Are you experiencing this issue when using other apps such as Messages? Do you notice the problem with certain emojis?,129881,1625017,1625016
@AppleSupport Some sound. But volume is very low. Will restart again and try,@381981 Great! Thanks so much. Are you able to hear any sound from the alarms? Do you experience the same results after you restart your iPhone?,381981,2220890,2220891
@AppleSupport I purchased 50gb and my phone has 16gb,@477296 How much iCloud storage did you purchase and how much do you currently have available?,477296,1539954,1539953
@AppleSupport The update 11.0.3 has completely turned my phone obsolete,@554474 We'd like some details to assist. Which iPhone model are you having issues on? Let us know in a DM and we'll continue. https://t.co/GDrqU22YpT,554474,1852839,1852838
@AppleSupport The phone after the update operates and opens itself and is slow,@167309 Can you clarify for us what you mean by this in DM? We can continue to help there. https://t.co/GDrqU22YpT,167309,215771,215770
@AppleSupport Eh I'll be fine. Thank you tho.,@769546 You're welcome and thank you. We'd be happy to help you make an appointment if needed. Please DM us if you need any further assistance. https://t.co/GDrqU22YpT,769546,2748394,2748393
@AppleSupport @812889 Pay your Apple store workers a descent wage. Tim Cook treats them as slave worker.,@812889 We'd like to help.  Send us over a DM with your current iOS version and location. We'll start from there. https://t.co/GDrqU22YpT,812891,2942223,2942221
@AppleSupport I’ve done all that is recommended. Still doesn’t explain why battery ran down 40% in 2 hours today.,"@191488 We’re glad you reached out to us today. Battery life is important to stay connected to family and friends, and we’re happy to give you our best tips. Check out this article to maximize your battery life: https://t.co/bivpdfBNJ6 Let us know if further help is needed.",191488,316141,316139
"@AppleSupport Yeah it just closes when I press on the app, now it’s working tho thank you. 2 days ago there was a problem with the new IOS and phones where shutting down, did you know?","@775675 We want you to be able to use your apps, and we'd like to help. Just to confirm, after the WhatsApp update, the app closed unexpectedly? Have you had a chance to restart your iPhone since then?",775675,2776009,2776008
@AppleSupport thanks bruh,@379256 Our Online Store sales team would be happy to look into that with you.  Reach out to them here:  https://t.co/8yjRd1Xo0i,379256,1098673,1098672
@AppleSupport Mini Jambox,@567290 We want to help. What type of device are you attempting to pair to?,567290,1903570,1903569
@AppleSupport Thanks fam just hold on a bit I’ll hit you up,@666121 This is unexpected behavior. We're here to help. Please meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT,666121,2293928,2293927
@AppleSupport Just fix it don’t give me a time wasting solution. You fucked it up and we pay for your toys. Fix it and don’t waste my time. I’m the customer! How selfish is @115858 not to fix the problem instead telling me to do more work for their error?,@532977 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,532977,1773361,1773360
@AppleSupport Just did. Awaiting a response.,@368961 We'd like to look into this with you. DM us using the link below. https://t.co/GDrqU22YpT,368961,1053658,1053657
@AppleSupport Yes there is. Thanks. https://t.co/qjh50L3kZP,@220970 We'd like to help. What happens when you try to download? Are there any error messages?,220970,2450943,2450942
@AppleSupport I will,@668890 We'd be glad to look at your service options with you. Meet us in DM if you want to get started. https://t.co/GDrqU22YpT,668890,2305494,2305493
"@AppleSupport I found that earlier, thanks, but it's also an issue with updates to apps which I used to do with iTunes. I'd update all apps and then plug the device in to download them. Now I have to use my data allotment to do the same thing.","@144220 Hi there. We're happy to help with this. You can find the steps to make an iTunes backup here: https://t.co/4f8hwT5to6 Update your apps in the App Store on your device under the ""updates"" tab. Let us know if this helps.",144220,125772,125773
"@AppleSupport Seems like an issue with my touchscreen. When I try to touch one thing, it touches another. Updating to the new iOS increased problem more",@580725 Can you tell us more about what you're experiencing?,580725,1957007,1957006
@AppleSupport Siz Türkçe öğrenin İngilizce bilmeme rağmen Türkçe yazıcam !!,@353054 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,353054,983010,983009
@AppleSupport Didn’t experience with the iPhone 8.. i restored from back up,"@225528 Did you experience this behavior on your previous device?  Also, did you restore from a backup or set up as new?",225528,898609,898608
@AppleSupport @342368 I have a 6s and am not updating till I read positive reviews on updates or newer phone models.  No DM's necessary.,@342368 We can help. Tell us what you'e experiencing and we'll get started.,342380,938120,938111
@AppleSupport IPhone 7 Plus on iOS 11.0.3 &amp; Apple Watch on watchos4,@384368 We'd be happy to see how we can help. Which device and OS version are you currently using?,384368,1120632,1120631
@AppleSupport It does it when I’m on other apps,"@691957 Thanks for clarifying. Now, is the music pausing when it's playing in the background and you are using other apps on the device, or does it even pause randomly when using the Music app only? We're trying to isolate this behavior more.",691957,2405925,2405924
@AppleSupport @115858 I have DM you,@597112 We'd love to see what we can do about your new iPhone X. Meet us in DM with your location (country)? https://t.co/GDrqU22YpT,597112,2019094,2019093
@AppleSupport Thank you!,@523786 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,523786,1734486,1734485
"@AppleSupport I tried that...what they said would make it all fun smooth again, hasn’t ...it looks like a full strip down and reload ...hate that idea but....!","@454883 Our Final Cut experts are going to be your best resource. Though, you might check for updates for the third-party devices.",454883,1443313,1443312
"@AppleSupport It is not app, it is the whole cel phone, just bug and can’t do anything",@554354 We’re here to help. Can you start by confirming what apps you are having issues with?,554354,1852318,1852319
@AppleSupport My current iOS version is 11.0.2,@192113 Thanks for reaching out. We'd like to help in any way we can. What is your current iOS version?,192113,319068,319067
"@AppleSupport Hi yes I am noticing this issue within 24 hours of updating my iPhone. If I open one webpage through Facebook or twitter, I start feeling the heat. Battery life has cut to half.",@154024 Great battery life is important to get through your day. What kind of changes are you seeing in battery life on your iPhone? Did this start immediately after you updated?,154024,164176,164175
@AppleSupport @176772 Worst feature ever. It's just stupid.,"@176772 We're here for you! Are you turning Wi-Fi off from Control Center? If so, learn how it works here: https://t.co/G7BHuQFeJE",176773,255550,255549
@AppleSupport @561553 AYFKM? People are CLEARLY tweeting about the issues they are experiencing. You must have been getting tech data from hundreds of users.,@561553 We'd like to know more about the issues you're experiencing to assist. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT,561559,1881802,1881798
@AppleSupport i have tried to restore it through iTunes but its not even recognising it is pluged in,@335680 We can offer assistance for your iPhone. Let's try the suggestions here and let us know if it works: https://t.co/8MvHMFZ83h,335680,908227,908226
"@AppleSupport Updating the phone using iTunes is the only option left. The network is fine, why can't i do it directly on the phone..It always used to do before..",@135639 Hello. We'd love to assist you with getting the software update completed. Let us know if this helps: https://t.co/Ui1yTnOCUz,135639,90702,90701
@AppleSupport 6s and iOS 11.1.1,"@229949 We'd love to get to the bottom of what's going on with the battery! Just so we're on the same page, can you let us know which device and iOS version you're using?",229949,483254,483253
@AppleSupport @474969 I have a problem with this too. No issues with playback on Mac but no sound when uploaded to Youtube. Please help,@474969 That's interesting. Is there any sound when playing the screen recording back locally on your device? DM us back to continue. https://t.co/GDrqU22YpT,474968,1531017,1531018
@AppleSupport Hi Apple Support please I have a problem every time iCloud team send me an mail I don’t understand the language plz help me and thanks,On vacation and don't speak the language? Just ask Siri to translate for you. https://t.co/gFzVxp6VRp,575190,1405441,1405358
@AppleSupport And! I don't speak English. But i would like support here. Can you speak Russian #Apple?😋,@394442 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,394442,1166744,1166742
@AppleSupport See the complaints?! Those are my issues too. Fix it!,@316689 We're here for you and would love to assist you with these issues. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,316689,2280351,2280349
@AppleSupport yes any - houses and public places. i went to EE and they did a reset of my WiFi settings but it didn’t help,@689760 We would like to help with your Wi-Fi. Does this happen with any Wi-Fi you connect to?,689760,2697222,2697223
@AppleSupport @385676 I think we'd all prefer it if you bought SAFC instead. It's much more likely than one of your phones having good battery life!,@385676 Let's help get your battery life back on point. Try the steps here: https://t.co/bivpdfkckw Keep us updated on the results.,385677,1126779,1126778
@AppleSupport Yeah it’s like the sound of turn up or turn down the music. Its weird I know but it’s drive me crazy,@174554 We'd like to see if we can help. Is the sound you're hearing different from in Settings &gt; Notifications?,174554,246525,246526
"@AppleSupport Thank you for following up. I spoke with live chat support, and the device needs to be brought in. Thanks for the response.","@141084 We'd be happy to take a closer look into what's going on. To continue, just DM us which iOS version you're currently using on your iPhone and we'll start from there. https://t.co/GDrqU22YpT",141084,112846,112845
@AppleSupport on my iPod**,"@700015 Yes, which version of iOS is installed? You can find out by tapping Settings &gt; General &gt; About.",700015,2440809,2440808
"@AppleSupport It says me that I have already gotten the the three free months of A. Music. But I think it was the former owner of this iPhone , not me","@462352 Are you getting an error message or having an issue with a specific album? Let us know the details, we'd like to help.",462352,1474727,1474726
"@AppleSupport i had tried syncing my songs to a non-apple labtop a few months ago, which un-downloaded all the music, making them still on the phone but..",@209620 Got it. Were these songs downloaded from Apple Music or by another means? Did they disappear after you canceled it?,209620,395555,395554
@AppleSupport I have an iPhone 7 Plus and I’m using iOS 11.0.2,"@189522 Hi there, we'd be happy to help. Which device and iOS version are you experiencing this issue on?",189522,307951,307950
"@AppleSupport Thanks, but all apps are up-to-date",@555772 This is absolutely something we'd like to assist with. Let's begin by checking the App Store app for any available updates.,555772,1858749,1858750
@AppleSupport $3000 iMac cannot handle your own Logic Pro. I can imagine how poorly it performs for video/animation creators. 64 audio tracks is basic!,"@193308 Hi there, our experts in Logic Pro X will be happy to review this for you. You can contact them here: https://t.co/IBIY3vMgPj",193308,324531,324525
@AppleSupport No,"@613016 We'll be happy to take a look into it for you. Does any other setting you change revert like the ""Set Automatically"" setting?",613016,2440909,2440908
@AppleSupport Were supposed to be the leaders in AI &amp; ML but feels like Siri is falling behind unless I’m missing something to make it mrle valuable?,@115863 Let's get this figured out. Was your iPhone connected to Wi-Fi or cellular data when this occurred?,115863,1449231,1449232
@AppleSupport Went training today. So far so good 👍,"@118246 That's great, please keep us posted.",118246,149970,149969
@AppleSupport 😅👍,@123833 iOS 11.1 is available now. You can update using the steps here: https://t.co/80YRnjDFDk,123833,36043,36042
@AppleSupport I don’t see it unfortunately.,@309455 Do you see the app listed in your purchase history? This will help: https://t.co/aI2ywuA300,309455,794613,794610
@AppleSupport I’ve restarted it. It comes and goes since I downloaded the new update,@534862 We'd like to make things right. Have you been able to restart your iPhone since noticing this?,534862,1780251,1780252
@AppleSupport it seems to be charging although it says not charging!!! beggars belief!!,"@149700 You’re in the right place for assistance. This article has some helpful information on charging your iPhone with a computer: https://t.co/uqxquyfdn0

If you need anything else, let us know in DM. https://t.co/GDrqU22YpT",149700,148154,148153
@AppleSupport Thank You,@390339 We're glad you reached out to us so we can help. See using Control Center for info on Bluetooth: https://t.co/G7BHuQnDS6,390339,1148781,1148780
@AppleSupport I'm good. Thanks babe.,@171700 Need help with resetting a password? Let us know which password so we can help today.,171700,233941,233940
@AppleSupport 11.1,@125418 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,125418,42617,42616
@AppleSupport It is 11.0.3 running so slowly.,@505217 We'd like to help get your iPhone 6 up and running. What is your current iOS version? Find it at Settings &gt; General &gt; About.,505217,1655504,1655503
@AppleSupport No nothing is programmed there.,@__JustRed__ Could we get you to navigate to Settings &gt; General &gt; Keyboard &gt; Text Replacement? Are there any custom settings here that look like they might be causing this?,501940,2277992,2277991
@AppleSupport This is what it looks like https://t.co/Fgr5LjodAn,"@478755 If you haven't already, restart the iPhone: https://t.co/OWRDHWSt4h And then let's try again.",478755,1545933,1545932
@AppleSupport Is there any update for the front speaker issue in iPhone x ?,"Face ID. Animoji. Wireless charging. Become an expert on all-things iPhone X with these helpful articles.
https://t.co/JChd1AwZUM",770304,92835,92818
"@AppleSupport I updated my phone, I can’t shop now. Can’t items to the shopping cart. What is wrong?","Quickly act on your notifications, right from the Lock Screen.
Here's how, in iOS 11.

Learn more https://t.co/ZNyToxNzKF https://t.co/v8F2FnfWOQ",374387,925588,925552
@AppleSupport thanks!!!!,"@205139 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",205139,375861,375860
@AppleSupport 11,@585811 We'd love to help with the text problem! Which version of iOS are you currently updated to?,585811,1978494,1978495
"@AppleSupport Oh for crying out loud, now to pretend to care?","@265781 We want you to enjoy your iPhone. We know how important it is for your texts to only be sent once and we'd like to help. To start, please DM us with the country where you're located. We look forward to working with you. https://t.co/GDrqU22YpT",265781,613085,613086
"@AppleSupport Using wifi but have tried with iTunes also. After the verifying update screen, it says ""iPhone cannot be updated try again or remind me later""","@250293 Hi. We are here for you and we'll be happy to help with getting your iOS updated. To get started, are trying to update over the air with Wifi or are you connecting your iPhone to iTunes to update? What if any error messages are you receiving?",250293,557821,557823
@AppleSupport @209450 That’s really not an answer. You need to fix the issue.,@209450 You'll find the steps to work around this here: https://t.co/xU1AGHStV6,498521,1628478,1628477
"@AppleSupport Um, you are aware of the thousands of complaints you are getting right? I can't be the only one breaking the news to you that #iOS11 has ruined most of your 1-year-old devices. When are you planning on releasing a patch?","@223557 If you're having issues with your iPhone, we'd like to know more. Reach out to us via DM with the details. We'll do everything we can to help. https://t.co/GDrqU22YpT",223557,2752656,2752655
@AppleSupport thank you!!,@666708 Got it. This issue was resolved in the most recent software update (iOS 11.1.1). We recommend backing your phone up and running that update. Follow these steps then go to Settings &gt; General &gt; Software Update: https://t.co/4f8hwT5to6,666708,2296314,2296313
@AppleSupport I dont see any effort made from.your side rather than asking customer to do this and that.,@299960 We have received your DMs. We will continue to work with you there.,299960,752984,752983
@AppleSupport So basically you're telling me Bluetooth has to be on at all times by turning it back on at 5am? ✋I know what phone I'm not getting #upgrade,@527924 Thanks for letting us know. This is expected behavior. Take a look at the details here: https://t.co/G7BHuQnDS6,527924,1752384,1752383
@AppleSupport When I use the search email function the way your developers designed the interface the cancel search in the upper rtught is off the screen,@301366 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,301366,1143596,1143594
@AppleSupport I am on the latest update. My life is also being stolen by icloud on my Mac since my high Sierra update. It's copied all my files. #wtf,@321041 Let's see what we can do to help with this. What version of iOS shows installed in Settings &gt; General &gt; About?,321041,845837,845836
@AppleSupport Why dont you tell the people whats REALLY going on?,@405853 To continue with troubleshooting we'll need to move to Direct Message. https://t.co/GDrqU22YpT,405853,1218311,1218310
@AppleSupport I accidentally held down a folder on my phone and can’t find some of my apps:( they haven’t been deleted and I don’t want to reinstall,@341068 We'd love to help you with your Apple Products. What's going on?,341068,931958,931957
"@AppleSupport I phone 5 s &amp; 11.0.3 😡 yeah, i m sure you re happy for turning my i phone in to a trash with your new ios update 😡",@359704 We're happy to assist. Can you give us some details including the iPhone model &amp; the exact version of iOS 11 it's running?,359704,1012988,1012985
@AppleSupport Have DM you all msgs and information needed . Please help me ..,"@358115 We'd be happy to look into this with you. To start, DM us which iPhone and iOS version you're experiencing this issue on. https://t.co/GDrqU22YpT",358115,1891130,1891129
@AppleSupport I'll def slide into those dm's,@206691 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,206691,382538,382537
@AppleSupport I’m in Nashville TN,@310164 We'd be happy to look into this with you! Please DM your location so we know what your support options are. https://t.co/GDrqU22YpT,310164,797626,797625
@AppleSupport Contact @35066 to know the specifics. 😊,"@204864 We'd like to look into options for you. If you're interested, DM us specifics to begin. https://t.co/GDrqU22YpT",204864,374777,374776
@AppleSupport A friend sent me a gift from a different country. Why is it impossible for me to redeem it?🤔 #iborders?,@347613 Hey there! How can we help today?,347613,959359,959358
@AppleSupport Connected to WiFi and 11.1.1,@535202 We're here to help! Are you currently connected to Wi-Fi? Which version of iOS 11 are you updated to?,535202,2309246,2309245
@AppleSupport It doesn’t. The control center does show up when swiped twice but without the dock. The dock is missing from the homescreen too. If it happens again I’ll screen record.,"@135033 Got it. This may be expected behavior. If you put your finger at the bottom of the screen and swipe up, does the dock come back?",135033,86995,86996
@AppleSupport 12.7.0.166 updated,@369070 Which version of iTunes are you currently using? Go to Help &gt; About iTunes to find the current version.,369070,1267726,1267725
@AppleSupport Just dm'ed,"@714975 That's interesting. We'd be happy to look into this with you. Send us a DM with any details, and we'll go from there. https://t.co/GDrqU22YpT",714975,2507833,2507832
@AppleSupport Everytime my keyboard types the letter “i” it auto corrects to I️.... ever since the update. Please fix it,@530592 We're here to help. Tell us what issue you're having. We can work on it together.,530592,1763666,1763665
"@AppleSupport correction: iOS 11.0.3, yes I did make a recent backup but it’s the same",@409339 No problem and that's what we're here for. Which iOS 10 version do you have and have you made a recent backup? Tried any steps?,409339,1233625,1233624
@AppleSupport k.pls understand im a woman of my word &amp; if im dissatisfied i will get my $1149 back &amp; go 200 yards across  the mall &amp; get an android 🤷🏾‍♀️,"@269182 Thanks for reaching out in DM. We've received your message, and are glad to help ensure your iPhone is working 100% as expected and discuss the matter further with you from there.",269182,629726,629725
@AppleSupport @302498 11.0.3. Dosent do anything,"@302498 Once you try that update, let us know in DM what you see, and we'll go from there. https://t.co/GDrqU22YpT",176402,763671,763670
@AppleSupport I’ve had a number of iPhones and I’ve never seen anything like this before. Plus the typing stops working instantly in the cold. It’s as if my cold fingers are not recognized.,@270566 Temperature does play a factor. Learn more about operating temperatures for our devices here: https://t.co/otCvUAaFQq,270566,2255504,2255503
@AppleSupport 11.0.3,@272706 What version of iOS 11 are you using? You can find this by going to Settings &gt; General &gt; About.,272706,643219,643218
@AppleSupport Yup that article has been tried a few times before tweeting this lol,@214153 We'd like to work with you. Take a look at this article: https://t.co/RqWW0duJ0U,214153,415769,415768
@AppleSupport  https://t.co/csCg8yt4rO,@505246 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,505246,1655586,1655585
"@AppleSupport That's not the issue. It's saying it's sending an SMS (4 times - website and Itunes), but hasn't. Your system is b0rked.",@532329 We'd be happy to help. Let's follow the steps outlined in our support article here: https://t.co/y8ghmuXVpf,532329,1770789,1770788
"@AppleSupport No all disconnected. 

Machine powers up ok again if I connect power.",@418182 We'll be happy to look into your battery concerns. Do you have the AC Adapter connected when attempting to restart?,418182,1521240,1521239
@AppleSupport That worked hopefully it won’t migrate to other issues and Apple can fix the bug in a future update,@485374 This article has some tips that may help: https://t.co/xU1AGIa4ME,485374,1575065,1575064
@AppleSupport Yesterday in the morning.,@658417 We want to help with the volume issue. When did you first encounter this?,658417,2261407,2261406
@AppleSupport @288368 There is no fixing it @AppleSupport the fix is to trash it completely and start over! I can't believe you guys released this trash to the public. Shame on you!,"@288368 We'll happily work with you on any of the issues you're seeing, DM us about them and we'll see how we can help. https://t.co/GDrqU22YpT",217778,704556,704555
@AppleSupport Not failing just not seeing each other. But devices set to “everyone”,@236949 AirDrop is an important feature to have access to so let's see what's going on. Was it failing when sending from either device?,236949,744454,744453
@AppleSupport Just like that https://t.co/WZ6rbTKOwY,@296718 We’d like to get you in touch with our Apple Online Store team for further assistance: https://t.co/RmFSlCBcIE,296718,2568553,2568552
"@AppleSupport @527135 @AppleSupport why did u distance urself from my qurey, it does not make sense","@527135 We want your device to function the way you expect it to. Tell us which version of iOS 11 your it's on, and we’ll help.",370404,1748855,1748852
@AppleSupport @660895 https://t.co/beR4LSgRE9,@660895 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,660896,2271654,2271653
@AppleSupport Yes it’s in the settings menu and I’m getting this while connected to WiFi,"@441561 Let’s get your device updated. That error appears in the Settings app, right? Do you see that error with multiple Wi-Fi networks? https://t.co/GDrqU22YpT",441561,1840233,1840232
@AppleSupport Chrome on osx. USA. But it worked again after a few minutes. But then didn't work again later.,@641398 We'd love to get more details so we can look into this. Which country/region are you located in? Which device are you using?,641398,2191177,2191176
@AppleSupport Thanks so much for the quick reply - have done so!,"@546200 We want your activity data to be accurate, and we can help. DM us with details, and we'll find a solution together. https://t.co/GDrqU22YpT",546200,1818400,1818399
@AppleSupport Fucking clowns,@223008 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,223008,2132072,2132070
@AppleSupport Yes I am. My phone keeps freezing so I have to force a restart. And whenever I call someone they can’t hear me and I can’t hear them,"@362833 Hello. We'd like to make sure that you are referring to iOS 11.0.3, correct? Also, can you clarify the issues you're having for us?",362833,1026290,1026289
@AppleSupport Since updating iOS 11 I’ve been having tons of Bluetooth dropouts. Is that a known issue?,@530200 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,530200,1762083,1762082
@AppleSupport Ay you're a real guvna. Bump my fist. 👊🏻,@399294 We're glad to hear the issue is resolved. Reach back out to us if you need us.,399294,1187742,1187741
"@AppleSupport No, it's not broken. 5S @115858",@453035 Which iPhone model are you using? Is the lock button physically broken? DM the answer below. https://t.co/GDrqU22YpT,453035,1434372,1434371
"@AppleSupport I fixed it myself, thank you for the reply though! Any jobs going, I’m your gal 🙋🏼💁🏼‍♀️","@484575 Let's work on it. What happens when you're trying to make a call? When you record a voice memo, does it sound distorted?",484575,1571716,1571715
"@AppleSupport iPhone 7, IOS 11.1.2 and it drains very quickly, no battery life at all! Have to charge it every couple of hours!",@778553 We're here to help! Which iPhone and iOS version are you using? How quickly is your battery draining? How often do you have to charge your device in a day?,778553,2789177,2789179
@AppleSupport Thanks but I️ pretty much do all that already. It’s entirely due to last upgrade. This tweet convo moved me from 70 to 15% alone.,@631881 Take a look at this article with tips on how to maximize battery life. Let us know how it goes after: https://t.co/bivpdfBNJ6,631881,2149997,2149996
"@AppleSupport I will call you later, thank you🙂","@224791 We'd be happy to take a look into this with you. Could you please send us a DM with what device you're having this issue on, and what OS version it's running? https://t.co/GDrqU22YpT",224791,462003,462002
@AppleSupport You have the patience of saints. Good luck with all the battery life problems 👍,"@302344 Thanks for clarifying. We just wanted to make sure you were both helped, if needed. We're here if you need us as well. https://t.co/GDrqU22YpT",302344,1784906,1784905
@AppleSupport It’s the same software glitch everyone’s having where we cant type I️ without a question mark box,@521934 What's going on with your device? We'd like to help out. DM us details and which model you have: https://t.co/GDrqU22YpT,521934,1725740,1725739
@AppleSupport Yes that’s correct,"@231144 That's certainly not what we'd expect you to experience. We'll do all we can to assist. Just to confirm, are you running iOS 11.1.2, our most current version?",231144,487947,487946
@AppleSupport @503041 I told you that I have A problemand u didn't help me,"@503041 Thanks for alerting us of this. For help with suspicious emails, click here: https://t.co/sayPykspsk Send us a DM if you have any questions. https://t.co/GDrqU22YpT",503042,1646326,1646325
@AppleSupport And i don't know why it did not charge it's the first time it does that..,"@278602 We can take a look into that battery more with you today. How many hours has your device been off the charger, and what type of use have you been having since then? i.e. Safari, YouTube, etc. Which iOS version are you using under Settings &gt; General &gt; About?",278602,665837,665836
@AppleSupport Just the Mac. It seems it also only happens with non-airplay apps (i.e. Spotify for instance). Presumably this falls back on Bluetooth,"@374364 Hi. Are these issues happening only when you use your AirPods with your Mac, or is it happening with other devices as well?",374364,1078244,1078243
@AppleSupport this is where I'm at. https://t.co/1t6Ncb74b1,@818982 We understand. In order to proceed and get the help you need then our specialists would be able to help best.,818982,2969007,2969006
@AppleSupport Iphone 7 plus and ios 11.1.2,@235358 Battery life is something we all rely on to keep our products running throughout our busy days. Let's see what's up with your battery and how we can make it better for you. Which iPhone model and iOS version are you using? We'll start there.,235358,503620,503619
@AppleSupport ok but like y is dis happening,@490868 Let's help share a bit more information on the behavior. Please visit: https://t.co/xU1AGHStV6,490868,1598089,1598088
