customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id,intent,annotation_notes
@AppleSupport Already spent 3 hrs at an apple store. My phone really wasn't happy with 11.0.3 They replaced it. 😘 Thank you for the reply!,@438796 We'd be happy to look into what's going on. Which iPhone and iOS version are you using?,438796,1369589,1369588,,
@AppleSupport I need my Apple TV remote to stop controlling my iTunes on my MacBook I’ve set the MacBook to disable that setting but it’s not working,@299281 We're to help. Can give us some more details about what is happening?,299281,1266497,1266495,,
"@AppleSupport ok well that didn’t work so could y’all just like,...... fix it?",@490363 We'd recommend trying the steps here: https://t.co/xU1AGHStV6,490363,1596095,1596094,,
"@AppleSupport @159983 So where you at, @159983?",@377805 Let’s get you pointed in the right direction. Our @159983 team will take it from here.,377805,1092492,1092491,,
@AppleSupport Nothing happens after,"@201221 So we can be sure we understand, when you open Music it's showing this screen with the membership alert. What happens after?",201221,1338842,1338841,,
@AppleSupport iPad Air 2 (MGKL2LL/A) on iOS 11.1.2 (15N202). Random occurrence; hasn’t recurred since reboot.,@150956 We're here to help. Can you let us know which device you're using and the exact version of the iOS you're running? You can find this information by tapping Settings &gt; General &gt; About.,150956,152836,152835,,
@AppleSupport Yeah so I did that &amp; I️t worked for less than a few hours now it’s back 🙄,@510689 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,510689,1679206,1679205,,
@AppleSupport Hi! The last update 11.0.3 fix the problem.,"@447180 Hi there, just to make sure we're on the same page. Are you experiencing an issue with the response of the touch screen?",447180,1407598,1407597,,
@AppleSupport Also what’s the purpose of being able to record in 4k 60 fps if imovie videos won’t save in 60 fps format and won’t upload to YT from phone in that format,@127013 We're here to help. Can you tell us what happens when you try to upload your video? Any errors or specific behavior?,127013,889036,889035,,
@AppleSupport It’s is unresponsive,@387230 We want to help with your iPhone 7. What's going on since updating? Provide us details to get started.,387230,1134127,1134126,,
@AppleSupport Cool. Would be equally cool if the update came out soon. Lol.,@603693 Here’s what you can do as a work around until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 DM us questions. https://t.co/GDrqU22YpT,603693,2041687,2041686,,
@AppleSupport The iPhone 8+,@682649 That's not how we expect your speakers to behave and we'd like to know more about the trouble you're having. Could you let us know what device you have?,682649,2364435,2364434,,
@AppleSupport Less than half an hour on the phone. I'll have to observe and report back to see if it continues. Thanks.,@157618 How long are they lasting for you with playback? DM us and we'll research this further. https://t.co/GDrqU22YpT,157618,1753278,1753277,,
@AppleSupport 11.0.3 15A432,"@327464 Can you let us know what version of iOS you’re using? To check, go to Settings &gt; General &gt; About.",327464,873874,873875,,
"@AppleSupport i've already called apple support, thanks. but a day later, i had problems with the battery. Already reset smc and it's okay now.",@393680 We want you to have a good experience with any product you purchase. Where exactly is the vibrating sound coming from?,393680,1163442,1163441,,
@AppleSupport btw I've tried you advice in that link about 100 times.  Now my 2017 macbook can't even see it when plugged in.,"@434930 We've got you covered. Please check out this article:
https://t.co/8MvHMFZ83h",434930,1350603,1350600,,
@AppleSupport @316512 IPhone 5s,@316512 We'd like to help. What kind of device do you have and are you updated to iOS11.0.3? You can check in Settings &gt; General &gt; About,316513,825113,825112,,
@AppleSupport @440341 Why do you keep telling people that’s not the experience you want them to have but you don’t change anything?,@440341 That's not the experience we want you have with iOS 11. Follow us to DM and we'll get started. https://t.co/GDrqU22YpT,415480,1376097,1376096,,
@AppleSupport Just text messages. Also why won’t it let me type the letter 👁,@481186 Hello. That's not the experience we want you to have. Which application were you typing in?,481186,1556342,1556341,,
@AppleSupport 11.1.1 - no just set up a brand new iPhone X and restored it from my old iPhone,@299962 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.  Have you recently purchased anything from iTunes or the App Store?,299962,2356586,2356585,,
@AppleSupport Go home and it lags my phone freezes,"@302979 That's not what we'd like to hear, and want to help stop this from happening. Tell us more about what you're experiencing.",302979,1146715,1146717,,
@AppleSupport It's an iPhone 7. Tons of iCloud storage for messages,@168554 Got it. What was happening before this occurred on the device?,168554,915194,915193,,
@AppleSupport @209482  https://t.co/ts6HnvYpBQ,@209482 Let's us help today. See this link for information on Bluetooth &amp; Wi-Fi in Control Center: https://t.co/G7BHuQnDS6,176782,394570,394568,,
@AppleSupport I’ve paid enough so I demand answers. 🤬🤬,@645446 Thanks! Directions are currently not a feature of iOS Maps in your region. You can submit feedback on that here: https://t.co/eTPVYVFyd8,645446,2207678,2207676,,
@AppleSupport Sure of course!,@454907 We’d be glad to help get to the bottom of this. Can you start by letting us know more via DM? https://t.co/GDrqU22YpT,454907,1443396,1443395,,
@AppleSupport Not sure how that is going to fix my phone saying it’s charging when it isn’t....,@572843 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,572843,1924502,1924501,,
@AppleSupport This new update might be good for the new iPhones but not for 6.,"@515188 DM us, and we can help you get your iPhone lasting as long as possible. https://t.co/GDrqU22YpT",515188,1698600,1698599,,
@AppleSupport I don’t think so. I’m confident I don’t.,@315080 We can help with this. Do you share an Apple ID with anyone else?,315080,818915,818914,,
@AppleSupport @70508 @70509,@531270 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,531270,1766687,1766686,,
@AppleSupport @342987 even the battery ends fast 😕,@342987 We want to help. Which iPhone model do you own?,342988,940634,940632,,
@AppleSupport @324388 🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽,@324388 Great question. This article will show you how to customize playback settings in the Podcast app: https://t.co/gQVExEKnrj,324389,860778,860777,,
@AppleSupport iPhone SE version 11.1.2,@754101 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,754101,2680292,2680291,,
@AppleSupport Got it!  Thank you!! 🤓😜🙌🏻👍🏻,@300392 We're here for you. Is auto-brightness enabled? Here's where to check: https://t.co/bkqEVCrK2l,300392,754636,754635,,
"@AppleSupport The real test was today, back at work, and it was a fail.  Podcast app shut down about 1 minute in.... just like before the update.",@336275 We're glad to hear that. Let us know if you have any other questions we can help with. We're here for you.,336275,910562,910561,,
@AppleSupport Updated today to 10.13.1 Desktop is using 10.12.2.,"@684406 Thanks for reaching out. May we ask when you updated the MacBook Air? Also, which macOS/OS X version is your other Mac using?",684406,2372164,2372168,,
"@AppleSupport I can’t see people’s texts who don’t own Apple products. Like, the watch shows when they text me but I can’t open the message app to read it","@315979 We're here and happy to help. To start, can you tell us what's happening with your Apple Watch?",315979,822734,822731,,
"@AppleSupport Yes, my current software is 11.0.2. This back button stickiness has basically started after ios 11. Also the deep linking b/n apps. Thanks.","@187681 We've recently released iOS 11.0.2. Be sure to update, and let us know if your still having issues with the back button.",187681,300645,300644,,
"@AppleSupport But that's exactly the point. ""will begin rolling out early next week"" could have and should have been made more clear in the update announcement.","@258614 If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week. This link has a bit more information: https://t.co/DtZT7rYVIs",258614,586950,586949,,
@AppleSupport I did that and I️t still doesn’t work,@630136 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,630136,2143274,2143273,,
@AppleSupport Tk U over lapping windows freezing during texting into apps not loading parts each having its on set of problems common factor to all IOS11!,@432744 We'd be happy to look into what's going on with your apps. Can you tell us more about what's happening?,432744,1340848,1340847,,
@AppleSupport I can’t control music on my iPhone via my Apple watch anymore. It used to show what was currently playing. I could use Siri to play music.,@393632 We'd like to know more about what's occurring on your iPhone. Send us a DM with the link below and we'll continue. https://t.co/GDrqU22YpT,393632,1163221,1163220,,
@AppleSupport Ok thank you 😁,"@229544 We'd be happy to clarify. iOS 10.3.3 is the latest version for the iPhone 5. iOS 11 requirements are for iPhone 5s or later: https://t.co/LVMJqqcDhs If you have additional questions about updating, send us a DM. https://t.co/GDrqU22YpT",229544,481867,481866,,
@AppleSupport @449093 Issue seems common,@449093 We'd like to look more into this. Reach us via DM to continue and gather more information. https://t.co/GDrqU2kzhr,449094,1416059,1416058,,
@AppleSupport Hi. Update all done and update in the car sorted and still no joy! Really frustrating,@156479 Got it. Let us know if the issue persists after updating to iOS 11.1.2. We'll gladly continue working together to find a solution.,156479,172994,172995,,
"@AppleSupport Yeah, I did that. However, the map was not edited to reflect my (correct) feedback. How do I make sure the map does get changed?",@775345 We appreciate you reaching out to us. Are you reporting an issue with the Maps application through the app itself? Check out this resource for steps: https://t.co/f70hKpGWvI,775345,2774315,2774314,,
@AppleSupport I have the iPhone 7 Plus and it is iOS 11.0.3,"@343068 Hey, we can look into this together. Which device are you using and what's the iOS device?",343068,940967,940966,,
@AppleSupport And every time i get in my car the Bluetooth turns on by itself and when i go home or work my WiFi will turn on and try to connect,"@527122 We can certainly help out with this! To clarify, are you turning these off via the control center, or the Settings application?",527122,2366168,2366167,,
@AppleSupport  https://t.co/jkV5HiKITx,@449452 Hi there. Can you please tell us more about what you're experiencing? We want to help. DM us and we'll continue. https://t.co/GDrqU22YpT,449452,1974700,1974699,,
"@AppleSupport I just click on them with Apple mouse or Wacom tablet stylus, no issues using those.",@528100 Aside from clicking Command and the Tab keys together can you provide us the other ways you're trying to switch through apps?,528100,1753167,1753166,,
@AppleSupport It’s iOS 11.1,"@368703 We certainly want to do all we can to resolve this issue. To help get us started through troubleshooting, may we have the current iOS version shown in Settings &gt; General &gt; About?",368703,2309270,2309269,,
"@AppleSupport Yes I am, I updated this morning and then when I opened the app it told me I needed to choose a plan.",@293263 That’s not what we want to hear. Can you start by confirming if you are an Apple Music member?,293263,723557,723556,,
@AppleSupport This was easier than typing out that answer 😬 https://t.co/XxzxhsUxck,@411815 Thanks for that information. Does it appear the same when you're logged in and go to System Preferences &gt; Users &amp; Groups?,411815,1243855,1243854,,
@AppleSupport I DM’d you.,@420019 We're here to help. DM us what iOS 11 version you're on and we'll help. https://t.co/GDrqU22YpT,420019,1282433,1282432,,
@AppleSupport Ok it’s updated to ios 11.2 and it’s messy and buggy af we do not stan,"@726017 This is definitely not the experience we hope you to have, and we’d love to do everything we can to assist. To begin, which apps are slow to respond? Let’s also double check the iOS version. Is it fully updated to 11.1.1 in Settings &gt; General &gt; About?",726017,2557248,2557247,,
@AppleSupport Apple correcting the iOS update sounds like a better idea.,@358962 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,358962,1736095,1736094,,
@AppleSupport Got it figured out. Thanks!,@287896 Hi. We'd like to help. Are you getting any errors when you enter your Apple ID password? Let us know in DM. https://t.co/GDrqU2kzhr,287896,702907,702908,,
@AppleSupport Ios11 &amp; I have both,"@187286 Let's look into this together. Can you confirm your iOS version? Also, do you have a screen protector or case on the phone?",187286,299071,299070,,
@AppleSupport 7 plus running 11.0.2,"@558966 That's certainly not expected behavior, and we'd like to help. What's the exact iOS version on your device? https://t.co/ZTw54HL4Rm",558966,1871779,1871780,,
"@AppleSupport IOS 11.1. my keyboard is messing up, my apps close out, my battery dies 2 times a day, my phone lags. what is going on?","@509400 We'll help you. Can you tell us exactly what's going on? Also, what's the specific iOS version installed on the iPhone?",509400,1674145,1674143,,
@AppleSupport It finally showed up about 30 to 60 minutes later.,@286892 We'd be happy to look into what's going on with that award. Which device are you currently seeing this on?,286892,699574,699573,,
@AppleSupport Seems just to be that post,"@656942 We're here to help! To clarify for our end of this, are you seeing this just in the posts by other people, or when you're typing?",656942,2255510,2255508,,
"@AppleSupport Absolutely everything. Unsupported official Apple products failing, phone overheating and crashing, just a whole host of issues.","@497761 We'd like to help any way we can, but we'll need more details about what's happening to start. What's the exact issue you're having?",497761,1625384,1625383,,
@AppleSupport Send a dm already,@400569 We know how important your battery performance is in your iPhone. Send us a DM and tell us which iOS version it’s running. https://t.co/GDrqU22YpT,400569,1194053,1194054,,
@AppleSupport Restarting it helped! Should’ve thought of that lol. Thanks!,@695775 We want to help. Restart your iPhone and see if that helps. Test the headphones and receiver speakers as well and make sure the volume is turned on and the Silent Switch is not active. DM us which country you're in the issue continues. https://t.co/GDrqU22YpT,695775,2422486,2422487,,
@AppleSupport It’s the only WiFi I connect to so I can’t really answer that,"@149725 Hey there. Let's figure out what's happening with that connection. Does the issue happen with one particular Wi-Fi connection, or others as well?",149725,148233,148232,,
@AppleSupport It says “downloading” then it goes back to the cloud.,"@197355 Thanks for letting us know. If you tap on the cloud, what happens when it tries to download?",197355,1097772,1097771,,
@AppleSupport @249899 Would've been smart to include that delayed expectation on the update page where it's being promised to everyone. #hindsite2020,"@249899 For customers in the US who are excited about Apple Pay Person to Person Payments and Apple Pay Cash, those features require iOS 11.2 and will begin rolling out early next week",249900,556086,556085,,
@AppleSupport The “A and ? In a box” issue..,@500183 We can help! What issue were you having trouble with today?,500183,1635161,1635160,,
@AppleSupport it's saying that activation is unsuccessful :////,@135051 We're here for you. Tell us what's happening with iMessage. We'll do everything that we can to getting this sorted for you.,135051,87043,87042,,
@AppleSupport Just checked n there’s an update for emojis. All good thanks,@800818 Let's see what's going on. Which version of iOS are you running? Find that in Settings &gt; General &gt; About.,800818,2887984,2887983,,
"@AppleSupport It appears, but I have to download it all manually to play it offline which is a very slow process as it crashes sometimes","@169775 After resetting your iPhone, does your music library reappear or do you manually re-create it?",169775,225101,225100,,
@AppleSupport the animoji of iphone x will be compatible to use on iphone 8? thx.. 📱,@681951 We would be glad to answer your questions. How can we help? Let us know in DM. https://t.co/GDrqU22YpT,681951,2361696,2361695,,
@AppleSupport Yes... from the Photos app... or screenshots.,@474867 We'd love to help. Are you attempting to send the photo from the Photos app?,474867,1530048,1530047,,
@AppleSupport 🅱️et,"@700480 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.",700480,2442726,2442725,,
"@AppleSupport Yes, it shows exactly the same. https://t.co/46iLDHEeOv",@230648 Got it. Let's verify the iCloud storage on your Mac and in iCloud. Does it reflect the same in System Preferences &gt; iCloud and online in a browser here: https://t.co/MdGttk34mz Sign in and select Settings to view iCloud storage.,230648,486126,486125,,
@AppleSupport I think the update fixed it!,@304390 Which iOS version is your device currently running? We want to make sure that you're running the latest version.,304390,771973,771972,,
"@AppleSupport of course. 2x power button (off-on) » same issue. home button, unlock phone » normal (portrait) mode. itt happened only one times, cannot repeating. 
… so a have bigger problem… my iphone very, very lazy, and slow. but only the original apple apps..",@149321 Thanks for that info. Could you tell us what you were doing when this happened? Did you exit an app in landscape mode?,149321,146776,146775,,
@AppleSupport Apple EarPods,@210318 We'd like to look into this with you. What kind of headphones are you using?,210318,398828,398829,,
@AppleSupport No I can't get it to turn on. When i turn it on and type in my password I can't get past this screen and the little bar thing isn't moving it's frozen,@814877 We want to help out. Have you tried booting into safe mode? https://t.co/PQ4LSYhUTY,814877,2950897,2950896,,
"@AppleSupport Currently I’m on 11.1.1 and the update and deleted everything from GarageBand and other Apple apps. And 90% of other non Apple apps are un-responsive. As you can see in the pic, there’s 2.8GB of data on the app still. I’m afraid if I update to 11.1.2 it will delete the 2.8GB https://t.co/NNLrIALp0Z",@757155 We want to help. Have you updated to the latest iOS version?,757155,2693967,2693966,,
"@AppleSupport Are you kidding me! I Have restarted it 10 times, solve your problem and give me something helpful","@297651 Has the device been restarted since it happened? If not, let's do that using these steps: https://t.co/OWRDHWSt4h",297651,742996,742995,,
@AppleSupport I thought maybe using video in Instagram or Snapchat or any other app would be the thing causing settings to change so I checked and it wasn’t that,"@222712 Thanks for letting us know, when did you first start to notice this? We’ll want to look into the details of the iOS software on the iPhone. Please confirm the iOS version number by going to Settings &gt; General &gt; About.",222712,453887,453885,,
"@AppleSupport the update has to do with the iPhone x. My Apple Music has been working just fine now all of a sudden I have to go into the app to change the song, pause it, anything...","@669487 We recommend creating backup of your data, and update your iOS to iOS 11.1.2. This article has the details: https://t.co/80YRnjDFDk",669487,2802441,2802440,,
@AppleSupport Never mind I figured it out. Thanks though,"@312579 You should be able to. So we can get the right steps for you, let's pair up in DM to get started. https://t.co/GDrqU22YpT",312579,808228,808227,,
@AppleSupport Yeah I am. Not sure what I was on before it was iOS 10 of some sort.,@152254 We'd like to help you get back to enjoying your music. Are you on iOS 11.1.2? What iOS version were you on prior?,152254,157789,157788,,
@AppleSupport iPhone 7 currently running iOS 11.0.3 !!! I really loved having the ability to control Spotify from my lock screen,@397957 Thanks for reaching out. Which iPhone model do you have and what iOS version are you currently running?,397957,1181950,1181951,,
@AppleSupport Then... Hi! I’ll be visiting Chicago soon. If I buy an iPhone X (Verizon version total pay)... can I use it in Spain? or do I need a contract with Verizon? Any other possibility to buy it there and bring it back? Thanks,@793675 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,793675,2855310,2855309,,
@AppleSupport The only option I see when I click the share icon is -Print.,@654845 You're in the right place; we'll do all we can to help. You can share PDFs between your iOS devices with AirDrop. See how to do that here: https://t.co/VVUI2JIcyd,654845,2247046,2247045,,
@AppleSupport It was showing black screen with spinning wheel. Would then go on to lock screen. Ive turned notifications off... seems to have sorted it!,"@246742 We want to help. Can you tell us more about the issue you're experiencing? When you say your iPhone is crashing do you mean it's restarting or powering off unexepectedly, or freezing and becoming unresponsive? Or something else?",246742,545254,545253,,
@AppleSupport @136031 Julien-UH,@136031 We have a few recommendations for you. Can you reach out to us in DM? https://t.co/GDrqU22YpT,369838,1094309,1094306,,
@AppleSupport I’m in Canada.,"@268755 Thanks for giving those tips a shot. Send us a DM with the country you're currently located in, and we'll continue from there. https://t.co/GDrqU22YpT",268755,628035,628036,,
@AppleSupport Yes it’s my partners. Facebook and WhatsApp calls don’t go to watch but she gets a missed call notification,@222794 Thanks for reaching out. Are your notifications set correctly? Check out this article here: https://t.co/vXqj8bZGU7,222794,1006114,1006112,,
@AppleSupport @30179...,"@277331 Great question! The iPhone 7 and iPhone 7 Plus are splash, water, and dust resistant. Splash, water, and dust resistance are not permanent conditions and resistance might decrease as a result of normal wear. For more info on this, look here: https://t.co/7BYhy7G38U",277331,660489,660488,,
"@AppleSupport While transferring files, my Mac doesn’t show up in AirDrop. I wasted almost 2 hrs dealing with the issue. There were 2 instances when my Mac showed up but disappeared again when I tried to use it the second time. Not sure what can be done to fix the issue.",@265336 Thanks for reaching out to us. What trouble are you experiencing with the AirDrop feature?,265336,611269,611268,,
@AppleSupport Hi. Since the update my phones gone a bit mad. Can I ask how the tuner can be increased without going into sounds ?,"Introducing the new Control Center in iOS 11. Now customizable.
Learn more https://t.co/fCNsZCyS3P https://t.co/WiFGzhh3AZ",190349,6769,6658,,
"@AppleSupport No I don’t want to go and re download 1000 songs one by one - I just want to auto download the ones which I’ve already added or faved in my library, through Apple Music","@232102 When viewing music you want to download, you should see a ""+"" next to the song or album to download. Learn more here: https://t.co/p0ADuTStXR

If you don't have this option let us know in a DM and we'll help with this. https://t.co/GDrqU22YpT",232102,491486,491485,,
@AppleSupport I strongly miss the clearing of notifications from locked screen in iOS11. Any procedure to do this?,"Do more from Control Center with 3D Touch. Press firmly on a control to bring up more commands.

Find out more https://t.co/mdWWdDOf2s https://t.co/aVrZZb2Bxg",207757,366087,366059,,
"@AppleSupport No DM is needed, the iOS 11 is garbage and makes these batteries worse than the ones that come in the TV remote from the manufacturer.",@637996 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,637996,2176434,2176433,,
@AppleSupport My Macbook Air trackpad is not working properly. Need help! Sorry if any mistake using Google translate!,"@324674 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",324674,861950,861949,,
"@AppleSupport Why a DM?? what are u hiding! tell me,this is disgraceful,instead of fixing the issue u want to have private chat??@115858 @AppleSupport",@777049 Thanks for including that screenshot! We know the importance of getting that fixed quickly. Send us a DM to continue. https://t.co/GDrqU22YpT,777049,2782596,2782595,,
"@AppleSupport Once 2nd call connected, tapped green bar at top... nothing. Click home and tap green bar, took me back to contact screen.  Had 2nd call hang up on me bc I couldn’t hang up. 1st call was still on hold and no way for me to switch back or hang up. Had to reboot. (2/2)",@796906 We certainly want you to be able to use your phone while you are on it. We're here to help. What app were you trying to access? Does restarting the device help? Let us know in DM. https://t.co/GDrqU22YpT,796906,2869715,2869714,,
"@AppleSupport I need a mail to contact URGENT to contact you, I feel cheated and I feel that anybody listen to me",@376190 Thanks. Please reach out to our Online Sales Support here: https://t.co/8yjRd1Xo0i,376190,1261256,1261255,,
@AppleSupport The newest one.  I have an iPhone 7 Plus.  WiFi/lte &amp; it’s still like that.  You’ve had so many complains about it,@386789 We certainly want you to be able to enjoy your Maps app. Let's work to get this resolved. Which version of iOS is installed?,386789,1132175,1132174,,
@AppleSupport Your last actualization system sucks! totally disfunctional! Now apple is like any other system... 🙄,@539169 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,539169,1794197,1794196,,
@AppleSupport @820409  https://t.co/AVysO5IBZO,"@820409 We'd love to help with each of these issues. Please DM us and let us know more about what you're experiencing since the update in detail, including which version of iOS you're using, and any steps you may have tried since updating. https://t.co/GDrqU22YpT",287512,2974747,2974746,,
@AppleSupport I don’t know of any steps. That’s why I asked y’all,@330989 We understand the importance of battery life. DM us any details of steps you have tried and we'll work together there. https://t.co/GDrqU22YpT,330989,1015756,1015755,,
@AppleSupport iphone 5s and version 11.1.2,"@277911 We'd like to see how we can help over Twitter. Which model do you have and what's the current iOS version installed on it?

Any steps tried so far?",277911,662806,662805,,
@AppleSupport The Apple logo comes up but then it turns back off..and iTunes recognizes it but after a couple of minutes the phone turns off again,@387695 Are you seeing any symbols on the phone? Try connecting it to a computer and open iTunes. Does iTunes recognize the iPhone?,387695,1136320,1136318,,
"@AppleSupport Neither. When I say, “hey Siri turn on Bluetooth”",@446430 Let's work on this Bluetooth issue. Does this happen when you try to turn on Bluetooth from the Control center or Settings?,446430,1404074,1404073,,
@AppleSupport Sent a DM 👍🏻,"@276444 Let's look into this together. Send us a DM with more information, and we'll go from there. https://t.co/GDrqU22YpT",276444,657238,657237,,
@AppleSupport I'm referring to the airpods lol,@626364 We'll be happy to find out. Which wireless headphones are you referring to?,626364,2127355,2127354,,
@AppleSupport It seems to lower very quickly with minimal use...,"@218646 We'd be happy to look into this with you. To get started, what's going with your battery?",218646,436446,436447,,
@AppleSupport Was doing it through wifi and laptop https://t.co/CTt4rIiHJL,"@210412 When you try to update, are you getting a error message? Have you tried a different Wi-Fi?",210412,399340,399341,,
@AppleSupport Solid tip apple lol helped out me and like 10 other people,@525658 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,525658,1742594,1742593,,
@AppleSupport iPhone 7 and iPhone 6 with ios version 11.1.1,"@206007 Let's look into this together. To start, can you let us know which device and version of iOS 11 you're experiencing these issues with?",206007,2303492,2303491,,
@AppleSupport Thanks so much but I think it’s not suitable for my case. I’m trying to know if I could use an iCloud email alias as my Apple ID (1 of 2),@128115 Thanks for reaching out to us. Try the steps in this article for your Apple ID change: https://t.co/xuZEqdPMFW,128115,53593,53591,,
"@AppleSupport Wow, thank you Apple!  That’s why I️ love y’all, actually helpful 😭💞","@187869 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",187869,2321965,2321964,,
@AppleSupport Well this isn’t a good feature.It should be shutting off completely like in iOS 10😐,@431548 This is normal behavior with iOS 11. See https://t.co/G7BHuQnDS6 for details on how those functions work in Control Center.,431548,1335507,1335506,,
@AppleSupport Future software update?! There should of been one by now smh shouldn’t have to go extra shit,@529851 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,529851,1760462,1760460,,
@AppleSupport It happens when I reply to a message from the preview. It only happens when I’m in an app.,@692575 Does it only happen when you receive a message? Does it matter if it's an SMS or iMessage? Restart your iPhone and let us know if that has any impact on the issue.,692575,2408530,2408529,,
@AppleSupport I tried that before tweeting for help but did it again and it worked this time. Thanks!,@417951 Delete the album from your phone and attempt to download the entire album again.,417951,2947161,2947160,,
@AppleSupport Why can't you just tell me how to find my settings?,@471738 We'd like to gather some more information for better troubleshooting. Can you DM us the country you're located in? https://t.co/GDrqU22YpT,471738,1799821,1799820,,
@AppleSupport I just tried again and it said that there’s a problem with my payment @125607 want to send a phone for me to review on my channel?,"@394318 That’s a great question. The iOS update is free. Here’s a link that will show you how to complete that: https://t.co/80YRnjDFDk

For the apps, the charge will depend on the app developer. If there is a charge, you will be prompted to approve the charge.",394318,2282229,2282228,,
@AppleSupport Messenger last updated 2 days ago. May be that update that has been buggy.,@328228 Let's check for updates to your installed apps in the App Store.,328228,877132,877131,,
@AppleSupport Currently I have 11.0.1,@596850 Thanks. What version of iOS is currently running on your iPhone? You can check in Settings &gt; General &gt; About.,596850,2315959,2315958,,
"@AppleSupport iOS 11.0.3 is horrible on iPhone 6 Plus !! Touch most of the time unresponsive, all extremely slow - worst yet Apple!","📌 Don't forget. 

Back up your iPhone before you update to #iOS11.
https://t.co/QJzaCEizze",223942,2333338,2333339,,
@AppleSupport Tried it. Doesn’t help! Battery still dies in around 4-5 even when it’s idling,"@757613 Thank you for reaching out.  Please back up and update to our latest iOS, 11.1.2, and let us know if the issue persists. These steps here will walk you through the process: https://t.co/80YRnjDFDk",757613,2696058,2696057,,
"@AppleSupport @684185 My wife has been having the same issue for the past hour and a half. She cannot login to iCloud from the website, or from any of her devices (which are all up to date). Looks like many others are having this issue too:
https://t.co/cPj1MTur4J","@684185 Thanks for those details. Do you have any other devices signed into iCloud currently? If so, are they throwing up a server error when attempting to connect to your iCloud mail?",548079,2371096,2371094,,
@AppleSupport It's only the twitter app that has kept crashing since the new iPhone came out,@179986 Let's help. Check out the steps shown here: https://t.co/fUZ0NRJxcn but keep us posted.,179986,297992,297991,,
@AppleSupport 11.0.2. I know there’s an 11.0.3 Out but it won’t let me update yet,"@302805 We want to help. What is the exact iOS version you're using? Since updating, have you had a chance to restart?",302805,764852,764851,,
"@AppleSupport Iphone 7. Not only that, I can’t hear any of my phone calls either. And I just completed the latest update last night",@334937 That's certainly unusual! Let's see why your podcasts are going so fast. What device is this occurring on?,334937,905379,905381,,
@AppleSupport 11.1 currently,@625845 We can look into this issue together. Which iOS version is your device currently running?,625845,2125134,2125133,,
"@AppleSupport No, it’s not fixed it has been happening all weekend.",@509552 We're glad to hear things are working smoothly now. Feel free to reach back out if you encounter this issue again or need assistance in the future.,509552,2752710,2752709,,
@AppleSupport The Volume up and down worked thank you,"@230277 Hey, let's get your iPhone back up and running smoothly. Is it currently still unresponsive? If so, are you able to restart it as described here?: https://t.co/OWRDHWSt4h",230277,484445,484444,,
"@AppleSupport @AppleSupport  Hi, I have already ready this article.  Please can you point me in the right direction?",@486855 That's a great question! Here's a great article to get you started: https://t.co/CFVJudTPHI,486855,1581478,1581477,,
@AppleSupport Horrible lag.  Freezes.  Touch screen wont work.  Also on home screen flashing phone numbers or recent calls.  Overall perf is really bad.,@163308 We want to help. Being able to use your Message app is certainly important. What happens when you try to use the message app?,163308,200496,200495,,
@AppleSupport @159983 Two Premium Resellers with the same position: Apple does not covers it! What a shame!,@347356 Let’s get you pointed in the right direction. Our @159983 team will take it from here.,347356,958208,958207,,
@AppleSupport I’m hesitant to install an update seeing as the last one made my device very unfriendly. I’d rather have a rollback link,@282222 Got it. We've released iOS 11.0.3 and recommend installing that update via these steps: https://t.co/80YRnjDFDk,282222,679919,679918,,
